sample_id,dim1,dim2,dim3
I3432.AG,0.8060029669810452,-0.6349361863256078,-0.3215965003543721
I3433.AG,0.7345431869597214,0.2715075897390547,0.3381765818238475
I3485.AG,0.6593447797787519,-0.4438041767726682,-0.11756633821458294
I3486.AG,-0.25303868266671603,0.16041015304237016,2.0090344323777574
I3487.AG,0.9766792910210891,-0.081977243953714,-0.14620567436020035
I3488.AG,0.5906186890872246,-0.5714701814519986,0.4242342235307515
I3490.AG,0.5876177304792826,-0.2837973632543908,-0.5576959837006561
I3491.AG,0.2815406435782161,-0.4645520299560133,-0.5151957660335234
I3493.AG,0.8338038301638626,-0.07210219705165025,-0.4537644976189412
I3494.AG,1.073930981407357,-0.7741869626256715,0.034766201849604945
I3496.AG,-0.02417756312888063,-0.3183863177027323,-0.1347520913713541
I3498.AG,0.5907865524234482,0.4888713312788473,0.40697454803338684
I3499.AG,-0.10362695928782392,0.7075586827236997,-0.10446546095803674
I3528.AG,0.3082470293558488,0.28301622654708575,-0.8616476117674835
I3529.AG,-1.1265512449484913,0.22099273969913572,-0.4837439309775525
I3535.AG,0.7616955704661724,0.5318873084399711,0.3150008483886705
I3536.AG,-2.9331480690441727,-2.2941989688500826,-1.6949227061545271
I3537.AG,0.7444797151342059,0.31406541022953166,0.4936969894394767
I3566.AG,-0.934478406535636,-0.04641155762773456,-0.5800339458356968
I3567.AG,-0.11931819968528913,0.6190858954234927,-0.5535890993514507
I3568.AG,-0.4990488235771933,0.38926356278729496,-0.8919616039991063
I3574.AG,-0.19622236447066616,-0.5663888699405425,0.04306952346216928
I3575.AG,-0.0488206182599854,-0.4270550719508811,0.07493916751992043
I3576.AG,0.13555376110399917,-0.4042276897105864,-0.20670456733964182
I3577.AG,-0.1550455990027374,-0.17869846421879865,-0.14933135073343717
I3578.AG,-0.2091153403880847,-0.39675051724880156,-0.11355072249613761
I3579.AG,-0.2738757229152872,-0.7137818183230253,0.04957086325189734
I3581.AG,-0.11290700566159094,-0.40884759303813495,-0.021344826608580204
I3582.AG,-0.0170100381449493,-0.4544004529494985,0.00177668661808173
I3583.AG,0.085575033538535,-0.650155440112408,-0.13588444425382093
I3585.AG,-0.01940882487177435,-0.3926831355299564,-0.2683488404231217
I3587.AG,-0.6985968489289247,1.5637270318446,-0.22150054021866228
I3588.AG,-0.41637864307728906,0.5346827637596157,-0.22068096920381228
I3589.AG,-0.5816159576753372,0.2444741656910802,-0.031775518234108825
I3590.AG,-0.1901745610219268,0.5378301599720655,-0.2648104972280452
I3592.AG,-2.3775332480356965,0.12020645179191518,-3.5740157831228903
I3594.AG,0.35083417746436957,0.3540937193566802,-0.2504977092498538
I3597.AG,0.04508731096022865,0.2773150196343102,-0.279859062269745
I3600.AG,-0.05472121167106953,0.6640702037268328,-0.6792384506705366
I3601.AG,-0.669407472934885,0.44126458212598124,-0.3582575180556881
I3604.AG,-1.318242999311389,-2.472325497772807,-2.4495661316442408
I3607.AG,1.7493053115972226,0.3564752953506505,-2.0785902304038264
I3642.AG,0.3271071244854161,-0.06030570668718988,0.252947065214573
I3712.AG,-0.006366120583309409,0.5628417826207998,-0.9886801223026788
I3713.AG,-0.2662362182646333,-0.04874274686814563,-0.7741083743976915
I3714.AG,-0.3314126859035185,0.4531153422823908,-0.828922609332224
I3715.AG,-0.029807087719986792,0.446921126368275,-0.995491793534715
I3716.AG,-0.17919435901318587,0.2874080765600064,-0.9254919277206684
I3717.AG,-0.16512059663879428,0.4485205382408473,-0.9145020683775619
I3719.AG,0.13520214787954465,0.7630618903126145,0.34387986341073534
I3741.AG,0.23914152218778947,-0.47534797153538727,0.3196154610645021
I3743.AG,0.40778092760965023,-0.5284678152833957,0.015120256466064035
I3756.AG,0.9465879844666605,-0.42021529491947185,-0.500954599727767
I3759.AG,0.10623876513332439,-0.32271766675638736,-0.5757551337352675
I3775.AG,0.30363299478486205,0.4957811374372759,0.05185853359431011
I3776.AG,-6.3380483639099205,-2.3136973171125743,0.4715885258566551
I3777.AG,0.20120006486921066,0.01997547380785423,-0.019604525082523142
I3778.AG,5.783091730661349,-2.296627629670154,-2.848991777496244
I3808.AG,-0.1388737483925051,-0.4945164918153741,-0.12433337832763902
I3810.AG,-0.06643744001035332,-0.4821491670473877,-0.0497452206634355
I3866.AG,-0.02474912267385562,-0.043415258187977555,-0.1626936936803283
I3874.AG,-0.6970006278803956,-0.18101256030693402,-0.6736909659010905
I3875.AG,-0.2327065298820541,0.6877142317547974,-1.0201213644456857
I3876.AG,-0.023903912086385294,-0.02729720095344695,0.35568601927159355
I3879.AG,0.41110983822398467,0.4367253083446617,0.8118602832822299
I3947.AG,0.7677012861321021,0.4983645513230773,0.6012563547297152
I3948.AG,0.408310268878237,-0.053140984229808716,0.7483230923481482
I3965.AG,-0.3041554210820205,0.18274967166506242,0.23386067923644072
I3966.AG,-0.3467856630556532,-0.08678180750067939,0.4240866814293937
I3980.AG,0.16686273971233676,-0.6194680410618975,0.1321511091956463
I4054.AG,0.02652192438329818,-0.5778091727266937,0.0893009375336722
I4067.AG,3.674703962515227,-2.2683290420011306,-3.232989065051804
I4068.AG,-0.5816670068663917,0.16909727180011647,-0.5843505673634959
I4069.AG,-0.42288143355746005,0.19444059573502678,-1.1539909491704359
I4070.AG,0.15869912544501255,0.6004812492951346,-0.21136542505739367
I4071.AG,0.02906234262857256,0.624317589590845,-0.7728826311430262
I4073.AG,-0.8044085773873367,0.22512123253015057,-0.6809110594126843
I4075.AG,-0.7715003697523731,0.43314029905259793,-0.6531078278756727
I4076.AG,-0.30900172199004794,0.9806606500163353,-0.5521120167187482
I4088.AG,0.4345001152388528,1.0377522264248489,0.3245487475945486
I4089.AG,0.6085025362254481,0.6607127169946302,0.5253794484298375
I4109.AG,0.3174845475342917,0.2838873645353344,0.6181521762815276
I4110.AG,-0.08172358238012463,0.6765173001968859,-0.8284639170514364
I4111.AG,-0.14926651310771938,0.5490483222018724,-0.9177599733937105
I4112.AG,0.11500117425581301,0.2000483892786015,-0.9658340479215229
I4114.AG,-0.05079566255343636,0.2908274648557522,-0.9179361753518057
I4167.AG,0.6438410987228386,0.22655503684727904,1.1139768056236952
I4168.AG,0.6085514937288794,0.09371893095789183,0.9541788057374947
I4175.AG,-0.9423821621816403,0.40433816167751685,-0.8437041970347521
I4178.AG,-0.43724587789111485,0.0764335120325721,-0.8619169754231608
I4181.AG,1.7736692410436243,-0.6462096359194267,-2.096899817997632
