sample_id,dim1,dim2,dim3
I2651.AG,-1.565405472214102,0.06428749977532355,0.0698609677856455
I2653.AG,-1.4202097127327598,-0.048034910232719635,0.00868343364091954
I2654.AG,-1.5251355384379692,-0.018295387782715763,0.0634882976222645
I2655.AG,-1.550635413307803,-0.0009176467687103022,0.054038239739276045
I2659.AG,-1.5421869382644902,-0.09030323264922971,-0.0467071155884145
I2660.AG,-1.5766245494464382,0.05465152777249158,-0.036618029039111585
I2691.AG,-1.5241020373852667,-0.02878383054775901,-0.028533831944060752
I2692.AG,-1.6285546282195271,-0.04447520841954501,0.045023635070786376
I2693.AG,-1.5289861700783338,0.010907680232294404,0.07954358218158233
I2694.AG,-1.4908231675532202,-0.06575253787993728,-0.057461653870607775
I2695.AG,-1.4671801512363731,-0.002616138925021425,0.11520429407207279
I2696.AG,-1.516279723597462,0.03249782425862364,0.11758205074159722
I2739.AG,1.6124424141820906,-0.5060776733286727,0.012402145163623573
I2741.AG,1.6204608523908415,-0.5438739235839439,-0.006160873986213633
I2743.AG,1.689597305840184,-0.5341800030207298,0.017433363903189135
I2744.AG,1.6353217148669459,-0.5295698899155155,0.10045522371294982
I2745.AG,1.715491024453944,-0.5227007511247886,-0.002021438957936986
I2746.AG,1.646827268006342,-0.511956148328029,0.06689703973757692
I2752.AG,1.63256719140039,-0.5585493058902157,0.10552199117753917
I2753.AG,1.6791475709579766,-0.5220352987087358,0.0804598512693177
I2754.AG,1.6542831408081442,-0.5572290489228552,0.016432511566641356
I2783.AG,1.6975492733113546,-0.48255560040629586,0.08884876533108295
I2785.AG,1.7041721397105345,-0.538402467716655,0.1464450438713886
I2787.AG,1.452131685699417,-0.5848847141310075,0.07091396352722978
I2788.AG,1.6459495466249727,-0.5661887858563212,0.06710625558867778
I2789.AG,1.7059338937856066,-0.48984770279817613,0.0750904434957687
I2790.AG,1.6582610222369198,-0.4870621214845109,-0.21135433642401052
I2791.AG,1.6370983753458668,-0.5196332141425511,-0.012764253894583272
