sample_id,coverage_observed_fraction,norm,pred_cov_from_z,pred_cov_from_z_unit
I7288.AG,0.0789934918284416,5.736419995198641,0.10302954600911107,0.08599342904926743
I7289.AG,0.651435136795044,6.704999968202882,0.6266730996908336,0.628683908154926
I7290.AG,0.6804802417755127,6.713960721141279,0.6828202286637861,0.6794965504186621
I7398.AG,0.0120071722194552,5.219088843598246,0.001097670426275954,0.012352002634543169
I7399.AG,0.6808987259864807,6.709119567932274,0.6635619541025335,0.6646601549064144
I7423.AG,0.0882861763238906,5.584532275603584,0.12655524939930274,0.08659710230813289
I7424.AG,0.4645036160945892,6.698472581312436,0.5348764623563511,0.5379874435211605
I7425.AG,0.6087883710861206,6.71369304978564,0.7116889801636717,0.7118854688951615
I7426.AG,0.0082902610301971,5.520659197998077,0.08765036352383504,0.09028916448960445
I7427.AG,0.0746869668364524,6.2061656216372425,0.06118782171665771,0.06706974166718283
I7457.AG,0.4259500801563263,6.627188779450613,0.45330334258278526,0.4631895641214214
I7458.AG,0.0049561522901058,5.543464649450578,-0.11573875302724446,-0.13534114450521884
I7497.AG,0.0917313918471336,6.339508963558909,0.1329446080235357,0.13044631789944106
I7498.AG,0.6342146992683411,6.710191619480014,0.6479353479699057,0.6439674959829063
I7499.AG,0.7235389947891235,6.713115828689026,0.7452204479641296,0.7395152624076218
I7500.AG,0.058245126157999,5.968546437640478,0.07087449248251687,0.07452905042555358
I7538.AG,0.0127022182568907,5.350228641944639,0.0007674908722492546,0.0019143798517688992
I7547.AG,0.0559247955679893,6.078722182157791,0.03018363092769505,0.03511766322162657
I7549.AG,0.2294752746820449,6.679786880724648,0.2255751807742854,0.23261474910395918
I7550.AG,0.5509098172187805,6.689712314039077,0.5539038472857101,0.5583207815734568
I7554.AG,0.6707285046577454,6.696161431886265,0.6564907038086858,0.6485621107667612
I7568.AG,0.6575340032577515,6.710463804628361,0.6927328065548863,0.6938467543841398
I7569.AG,0.0484877303242683,5.870141247096115,-0.005521616973283017,0.0011715052091858524
I7570.AG,0.6591293215751648,6.717513641823619,0.6272848372286717,0.6241046196082607
I7571.AG,0.6544424295425415,6.68680531053979,0.6585087325197492,0.6564998232970538
