sample_id,coverage_observed_fraction,norm,pred_cov_from_z,pred_cov_from_z_unit
VK494.SG,0.1654224246740341,5.905381103597753,0.09827381732293361,0.09866561260412254
VK495.SG,0.6945847272872925,5.588301007985418,0.6877226433352917,0.6830483210803777
VK496.SG,0.8662698864936829,5.623673370862017,0.8263075079230475,0.8302824344114015
VK497.SG,0.7699189186096191,5.686469313625873,0.7557192760916678,0.7511478768759616
VK498.SG,0.7250377535820007,5.746341678121691,0.7021879660965169,0.7017455186935422
VK50.SG,0.9427281022071838,5.66459666537746,0.822745021211631,0.8247060471992427
VK504.SG,0.575654923915863,5.681617295934445,0.6267181094469834,0.6303698352776337
VK505.SG,0.6706830859184265,5.5833678103457105,0.7171319380390742,0.7147456273121406
VK506.SG,0.7206509709358215,5.699653985639353,0.7207170418553233,0.7184458536332841
VK507.SG,0.5832890868186951,5.636403505052273,0.620132677392121,0.6113502378946123
VK508.SG,0.8366464972496033,5.63417790402094,0.7974192193321414,0.8008686009553685
VK509.SG,0.7452719211578369,5.6891538275545415,0.7297212906021286,0.7302219054405441
VK51.SG,0.4621638357639313,5.666303878943734,0.5495197536774867,0.5506227258098306
VK510.SG,0.7939551472663879,5.612091575707643,0.7638510993745058,0.768333360300403
VK511.SG,0.8278087973594666,5.551534296572113,0.8193623085528543,0.8194896780626095
VK512.SG,0.8447972536087036,5.671250808069205,0.8007764799122015,0.800900626116686
VK514.SG,0.660785436630249,5.60746645814571,0.6807726823415123,0.6804581317574048
VK515.SG,0.5100984573364258,5.680180853097954,0.6086506202814235,0.6064678172369895
VK516.SG,0.7794029712677002,5.472488872589753,0.8081700159232241,0.8128811681788193
VK517.SG,0.6740610003471375,5.544394103708902,0.68545057526444,0.6883294408021357
VK518.SG,0.3811898231506347,5.718702870829239,0.46608071155833386,0.45975833794886967
VK519.SG,0.2161737084388733,5.882391113053478,0.18485272287784937,0.18956200969478232
VK521.SG,0.9843383431434632,5.558677966605645,0.8732107023895423,0.8770401939340218
VK522.SG,0.972143054008484,5.7065266915547905,0.8676657363987488,0.8658912955997948
VK523.SG,0.6220412850379944,5.572236161180041,0.6887249615729161,0.688131427220128
VK524.SG,0.8086029887199402,5.650900735087456,0.7978701635297512,0.796317099395651
VK525.SG,0.679709792137146,5.454287034855552,0.7248177420569846,0.7345267049940958
VK526.SG,0.8616145849227905,5.660978354917913,0.8364447932133316,0.8358902439830445
VK527.SG,0.6839935779571533,5.6765588286229125,0.7239579280080761,0.7187026060164499
VK529.SG,0.8549820780754089,5.632315454466574,0.7826251390499692,0.7827741876172922
VK53.SG,0.5201753973960876,5.584614528332932,0.5312244212630048,0.532802107045768
VK530.SG,0.6406745314598083,5.677387454193766,0.6479859629782823,0.6477606989149081
VK532.SG,0.9723612070083618,5.677586262642419,0.8478621324595679,0.8489457847080075
VK533.SG,0.9886043667793274,5.599870530508494,0.8740683430219178,0.8678615336422126
VK534.SG,0.6973714232444763,5.579534124555698,0.7172511954290712,0.7197457107854461
VK534_d.SG,0.1483998894691467,6.293760513764776,0.11363634985104909,0.11154053152881716
VK535.SG,0.7082301378250122,5.542011249608477,0.7528567016813668,0.7585930168291952
VK536.SG,0.63422691822052,5.774994719003691,0.6943663838269458,0.6932829982641806
VK537.SG,0.7380960583686829,5.654596570845628,0.7351184470933276,0.7356145654441661
VK538.SG,0.7010412812232971,5.7201487796249335,0.7319554598564082,0.72915924648089
VK539.SG,0.8177294135093689,5.710452397719828,0.7542598535567322,0.7525392800432655
VK540.SG,0.6110543608665466,5.566969731425549,0.7476132041542769,0.7487033673670567
VK541.SG,0.9136513471603394,5.592062308234902,0.7896122727863712,0.790835353123839
VK542.SG,0.6998295783996582,5.520291365353467,0.7517816340823629,0.749701825543525
VK543.SG,0.6358091831207275,5.64365272980668,0.7028048381212102,0.6965711656521307
VK544.SG,0.7730672955513,5.534318737046045,0.8119259945115118,0.8254275868883951
VK545.SG,0.83076012134552,5.68203454343798,0.8050275332309411,0.8059283916388722
VK546.SG,0.1047061160206794,6.277991410210991,0.07697021309240881,0.08036153977923277
VK547.SG,0.9876676201820374,5.526231051251434,0.9056821355484317,0.9108096717515082
