sample_id,country,original_group_id,date_mean_bp,observed_fraction,dim1,dim2,dim3
COL153A.SG,France,France_GrandEst_IA2.SG,2290.0,0.1343838274478912,-0.9643864653073007,-0.8081928081965261,0.018146062366989596
COL153i.SG,France,France_GrandEst_IA2.SG,2290.0,0.0971409082412719,-1.0103237494254862,-0.8633999519096469,-0.025148910088213135
CRE20D.SG,France,France_Occitanie_MN.SG,6250.0,0.2465310543775558,-0.9992334573216964,-0.8884056723490527,-0.050870683892047096
ERS1164.SG,France,France_GrandEst_IA2.SG,2200.0,0.1777231842279434,-0.95978999100979,-0.8189314041402472,0.006366609323678208
ERS86.SG,France,France_GrandEst_IA2.SG,2200.0,0.1665708273649215,-0.9584368039747835,-0.8019780518434496,-0.025611858015494617
ERS88.SG,France,France_GrandEst_IA2.SG,2200.0,0.120030365884304,-0.9944834472061218,-0.800075273553839,-0.03038274147777912
Es97-1.SG,France,France_HautsDeFrance_MN.SG,6500.0,0.2754050493240356,-1.009689598432412,-0.8476757297945924,-0.011212872100095621
EUG11.SG,France,France_Occitanie_EBA.SG,3882.0,0.1537323594093322,-1.0184725787590114,-0.8454511518050293,0.007915825166089852
Jeb8.SG,France,France_GrandEst_IA1.SG,2450.0,0.1227659434080123,-0.9686921782757905,-0.7738071194731175,-0.01045449706836967
MDV248.SG,France,France_HautsDeFrance_EN.SG,6963.0,0.1335387378931045,-0.938514781638429,-0.8329937809005552,-0.03196238001304712
Mor6.SG,France,France_GrandEst_EN_o.SG,7019.0,0.1628531068563461,-0.9514302066579328,-0.7991727914392813,-0.03426713483905987
NIED.SG,France,France_GrandEst_LBA.SG,2825.0,0.1227205246686935,-0.9768806957466611,-0.7923003622958014,-0.017713884457987192
NOR2B6.SG,France,France_GrandEst_IA1.SG,2700.0,0.1948406100273132,-0.9932454421892294,-0.8548679503332206,-0.019494342267937895
NOR3-15.SG,France,France_GrandEst_IA1.SG,2700.0,0.1139947399497032,-0.9459284343353543,-0.7957247359392197,-0.0009698735536409372
NOR3-6.SG,France,France_GrandEst_IA1.SG,2500.0,0.1491922587156295,-0.9615300223809512,-0.8447714718919456,-0.0010609802653903282
NOR4.SG,France,France_GrandEst_IA1.SG,2500.0,0.1053614169359207,-1.007471348474368,-0.8393584136583411,-0.029764302506227143
OBE3626-1.SG,France,France_GrandEst_EBA.SG,3774.0,0.2534936666488647,-0.9616175196600539,-0.8641060446011493,-0.02232339344229506
OBE3722.SG,France,France_GrandEst_EBA.SG,3750.0,0.1794182211160659,-0.9660386169745354,-0.8099139008249396,0.010226026227624517
PECH5.SG,France,France_Occitanie_IA2.SG,2400.0,0.0539061613380909,-1.0271841615061168,-0.851994723258571,-0.023780168242995347
PECH8.SG,France,France_Occitanie_IA2.SG,2400.0,0.1432126015424728,-0.8597173361541427,-0.8536815445447059,0.01728545532462615
PEI10.SG,France,France_Occitanie_LN.SG,4736.0,0.0536969192326068,-0.9895198449149453,-0.8262983409394369,0.02423613555947999
PEI2.SG,France,France_Occitanie_LN.SG,4750.0,0.2326009571552276,-0.9708340840922275,-0.832560177644357,-0.024972713686802882
PER503.SG,France,France_Mesolithic.SG,9050.0,0.2997438013553619,-0.9361049010062753,-0.771536339834675,-0.0446664663901265
PER3023.SG,France,France_Mesolithic.SG,9050.0,0.1675027012825012,-0.9625590879166562,-0.771779181856182,0.008054138381268392
PER3123.SG,France,France_Mesolithic_1d.rel.PER503.SG,9050.0,0.1388403922319412,-0.9445614920572756,-0.7941174237288734,-0.014722700087700342
PEY163.SG,France,France_Occitanie_IA2.SG,2250.0,0.1191366165876388,-0.9837840886386368,-0.8620576951304902,-0.027383364718368348
PEY53.SG,France,France_Occitanie_IA2.SG,2250.0,0.1328023374080658,-1.001538660396995,-0.8927323109809279,-0.028198876722563677
PIR3037AB.SG,France,France_Occitanie_EBA.SG,3995.0,0.0584194958209991,-0.9946570439539378,-0.882238440450899,-0.020872981057916493
PIR3116B.SG,France,France_Occitanie_EBA.SG,4170.0,0.1015731394290924,-0.9490504843200894,-0.857565722417344,-0.017667731154621853
Pir4.SG,France,France_Occitanie_MN.SG,6293.0,0.0768823996186256,-0.9655389213002499,-0.8230778614746728,-0.005147245127810956
Pir6.SG,France,France_Occitanie_MBA.SG,3584.0,0.0734371840953826,-0.9818727952561647,-0.858747554148813,-0.022428238430120023
PSS4170.SG,France,France_GrandEst_EBA.SG,4030.0,0.3613806068897247,-0.9694920905723143,-0.7834945238425384,-0.007005103793878367
PSS4693.SG,France,France_GrandEst_MN.SG,5396.0,0.5527167916297913,-0.9575416749226675,-0.7711898839045089,-0.042432776098436306
PT2.SG,France,France_Occitanie_IA2.SG,2375.0,0.1200441494584083,-0.9625391529738845,-0.87435437080323,0.03830539024063517
QUIN234.SG,France,France_Occitanie_EMBA.SG,3600.0,0.1304033249616623,-0.9348994818847879,-0.8628340390914319,-0.0346779180920698
QUIN58.SG,France,France_Occitanie_EMBA.SG,3600.0,0.1123053878545761,-0.9821539279738742,-0.8104427177386768,-0.0001579655256591421
RIX15.SG,France,France_GrandEst_EBA.SG,3600.0,0.1658149659633636,-0.9503038299967559,-0.8301016691489156,-0.005634670631171043
RIX2.SG,France,France_GrandEst_EBA_o.SG,3600.0,0.1804993152618408,-0.9672506261296503,-0.8509352401329792,-0.04997093352627346
RIX4.SG,France,France_GrandEst_EBA.SG,3664.0,0.195993885397911,-0.9455773681569004,-0.8546581741769115,-0.012102114969949774
ROS102.SG,France,France_GrandEst_MN.SG,6600.0,0.1585036069154739,-0.9275325772581442,-0.7855202137497559,-0.023079199830777327
ROS45.SG,France,France_GrandEst_MN.SG,6644.0,0.2586436569690704,-0.925831115390328,-0.8654214651598131,-0.025509399097983648
ROS78.SG,France,France_GrandEst_MN.SG,6600.0,0.3876617550849914,-0.9157261232935248,-0.7909885763644839,-0.01610576812953211
ROS82.SG,France,France_GrandEst_MN.SG,6619.0,0.1019348502159118,-0.9547635341088292,-0.8256211992294905,-0.026669962051743257
Schw72-15.SG,France,France_GrandEst_EN.SG,7025.0,0.2274509668350219,-0.9306626894981209,-0.8168653261498772,-0.013454935600091396
Schw432.SG,France,France_GrandEst_EN.SG,7031.0,0.1536528766155243,-0.9905139048175238,-0.945571900897207,-0.06485023457609279
WET370.SG,France,France_GrandEst_MN.SG,5494.0,0.1762503683567047,-1.0188261009460637,-0.8071571041995241,-0.046435313956478444
WEZ15.SG,Germany,Germany_Tollense_BA.SG,3200.0,0.1713193655014038,-0.3607238360913261,-0.25072022707773517,0.14482199886298133
WEZ35.SG,Germany,Germany_Tollense_BA.SG,3200.0,0.0603245869278907,-0.4169333991195139,-0.1977320394170265,0.13606851047414026
WEZ40.SG,Germany,Germany_Tollense_BA.SG,3200.0,0.0651607066392898,-0.36390761340152533,-0.19132445238810583,0.11634084756089048
WEZ54.SG,Germany,Germany_Tollense_BA.SG,3200.0,0.0551632456481456,-0.3192620240122461,-0.19289061377151404,0.13862313454552408
WEZ56.SG,Germany,Germany_Tollense_BA_o2.SG,3200.0,0.081819087266922,-0.3995365483782883,-0.18525228942566105,0.12624384547328654
WEZ59.SG,Germany,Germany_Tollense_BA.SG,3200.0,0.081674724817276,-0.36673789602994294,-0.24939701251117363,0.20085522965857924
WEZ61.SG,Germany,Germany_Tollense_BA.SG,3200.0,0.0839901939034462,-0.3706016096625738,-0.22055448635031058,0.11648621742830104
WEZ64.SG,Germany,Germany_Tollense_BA.SG,3200.0,0.0932982861995697,-0.29193244787013023,-0.2119997300056561,0.13833098082056514
ANN1.SG,Ireland,Ireland_MN.SG,5405.0,0.7568849921226501,-1.5844207073940548,-0.0717236385418126,-0.0007339315424833671
ANN2.SG,Ireland,Ireland_MN.SG,5521.0,0.3788897693157196,-1.6246311761519134,-0.035301930762295056,-0.006672294888268551
ARD2.SG,Ireland,Ireland_MN.SG,5401.0,0.8714157938957214,-1.590074238025429,-0.07271943979545668,0.012132788507458935
ASH1.SG,Ireland,Ireland_MN.SG,5501.0,0.6256884336471558,-1.6024371552115502,-0.0592818232392697,0.008866192834747053
ASH3.SG,Ireland,Ireland_EN_MN.SG,5609.0,0.7782658934593201,-1.6054468334088006,-0.08440398137889547,-0.015659346072721445
BG72.SG,Ireland,Ireland_MN.SG,5467.0,0.7723957300186157,-1.6243752929725566,-0.04977118196132278,-0.006858727754337256
CAK530.SG,Ireland,Ireland_LN.SG,4711.0,0.6751234531402588,-1.6101574299118124,-0.07749997994481159,0.005929959113487483
CAK531.SG,Ireland,Ireland_LN.SG,4701.0,0.6378927230834961,-1.6081998497046757,-0.07236009200204899,-0.012389169215992958
CAK532.SG,Ireland,Ireland_LN.SG,4892.0,0.8959767818450928,-1.6122741580988704,-0.04058258967549659,0.00993756476624641
CAK533.SG,Ireland,Ireland_LN.SG,4926.0,0.8322880864143372,-1.6206406444333796,-0.04856238887723452,-0.0003088678968125576
CAK68.SG,Ireland,Ireland_LN.SG,4503.0,0.820529043674469,-1.6689714290185096,-0.06449873845168118,-0.025292457127320443
CH448.SG,Ireland,Ireland_MN.SG,5517.0,0.7847719192504883,-1.5888807075342135,-0.06032940974432511,0.006672640605574535
GNM1007.SG,Ireland,Ireland_MN.SG,5288.0,0.5985338091850281,-1.6131134118953288,-0.06022295361533622,0.00023127277226564624
GNM1076.SG,Ireland,Ireland_MN.SG,5135.0,0.6944476366043091,-1.6257091860180257,-0.07157664040352722,-0.004008501851744671
KGH6.SG,Ireland,Ireland_Mesolithic.SG,6658.0,0.6883585453033447,-1.453629398935707,-0.06279897900849243,0.01790293856141557
MB6.SG,Ireland,Ireland_MN.SG,5192.0,0.72725510597229,-1.5663736320530508,-0.07447289906944433,0.008268922130561556
NG10.SG,Ireland,Ireland_MN.SG,5151.0,0.9994209408760072,-1.6091439883990377,-0.06562378036395285,0.0030268794369747113
NGZ1.SG,Ireland,Ireland_MN.SG,5024.0,0.4622262716293335,-1.6057238743328728,-0.06314990261356222,0.0007470465441335804
PB1327.SG,Ireland,Ireland_MN.SG,5407.0,0.5806548595428467,-1.5468612869820966,-0.04979061150852887,0.01475906897258759
PB1794.SG,Ireland,Ireland_MN.SG,5486.0,0.4692975580692291,-1.612713252568526,-0.04795163471613119,0.006520397378344846
PB186.SG,Ireland,Ireland_MN.SG,5393.0,0.8611149787902832,-1.586486580380841,-0.04380472959519827,0.020940773622823528
PB2031.SG,Ireland,Ireland_MN.SG,5431.0,0.6889441013336182,-1.6022889384460322,-0.06792729767792044,0.011967168354678022
PB357.SG,Ireland,Ireland_EN_MN.SG,5545.0,0.8817911744117737,-1.6264699753101397,-0.07657973755500411,-0.01326650606423727
PB443.SG,Ireland,Ireland_MN.SG,5474.0,0.9150884747505188,-1.5921330292662448,-0.05977935224714424,0.0005776192891795975
PB581.SG,Ireland,Ireland_MN.SG,5413.0,0.8592066764831543,-1.6014729207000689,-0.06888563839233038,0.0095305135574472
PB672.SG,Ireland,Ireland_MN.SG,5442.0,0.9150454998016356,-1.607770435442616,-0.05148201957115822,-0.005711826132086704
PB675.SG,Ireland,Ireland_MN.SG,5171.0,0.9994290471076964,-1.692084353426143,-0.044713472608133964,-0.004957069843605895
PB754.SG,Ireland,Ireland_MN.SG,5375.0,0.4224261939525604,-1.5412259867493903,-0.04609157454913218,0.018113504772878455
PB768.SG,Ireland,Ireland_MN.SG,5475.0,0.6976609230041504,-1.576134267636925,-0.07401130908974808,0.02135165398313848
PN02.SG,Ireland,Ireland_EN_MN.SG,5546.0,0.746553361415863,-1.5000475120249492,-0.05445041720067582,0.01777372133115156
PN03.SG,Ireland,Ireland_MN.SG,5460.0,0.7418275475502014,-1.6041918813565934,-0.06663299628364878,0.011675536419779179
PN04.SG,Ireland,Ireland_EN.SG,5742.0,0.7493084073066711,-1.6110904138624351,-0.06106292288541529,-0.002565652295492985
PN05.SG,Ireland,Ireland_EN.SG,5729.0,0.6911224722862244,-1.6130389583882123,-0.04346693508671003,-0.0034196883437763764
PN06.SG,Ireland,Ireland_MN.SG,5459.0,0.7374488115310669,-1.6096692392321046,-0.05792909357318194,0.0007813712890643904
PN07.SG,Ireland,Ireland_MN.SG,5410.0,0.7498290538787842,-1.6131053920520098,-0.05757667985038101,-0.004036364585838042
PN107.SG,Ireland,Ireland_EN.SG,5705.0,0.799787163734436,-1.6263543006773975,-0.04136314432422066,0.004896894339543018
PN10_PN113.SG,Ireland,Ireland_EN.SG,5746.0,0.8894472122192383,-1.5893038068087975,-0.08252277415188836,-0.009685838320931135
PN112.SG,Ireland,Ireland_EN_MN.SG,5558.0,0.6232326626777649,-1.6190648697652863,-0.054572281035516874,-0.00253225642953857
PN12.SG,Ireland,Ireland_MN.SG,5383.0,0.6210388541221619,-1.5974628960795738,-0.05702919498439823,0.012472748068198791
PN13.SG,Ireland,Ireland_EN_MN.SG,5572.0,0.5578886866569519,-1.560752211885892,-0.09669366617200267,0.00038482809884878493
PN16.SG,Ireland,Ireland_MN.SG,5442.0,0.4596342444419861,-1.622747442799568,-0.06929836541112186,-0.013624883966158645
SRA62.SG,Ireland,Ireland_Mesolithic.SG,6001.0,0.9991378784179688,-1.3387109337628003,-0.06046940634285162,0.02694408113711239
DER002.SG,Germany,Germany_Saxony_LBK_N.SG,7100.0,0.8826849460601807,-0.31484031843988747,-0.20834039518936937,0.1259627453583742
DER002.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.6306754350662231,-0.20802458059206697,-0.2705125029211231,0.1812569966315041
DER003.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.4008684456348419,-0.2660493173650224,-0.21144391896487444,0.1103048560954561
DER004.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.1681336760520935,-0.33816536941697684,-0.1891342825950289,0.1785258080777121
DER005.AG,Germany,Germany_Saxony_LBK_N.AG,7053.0,0.3655890226364136,-0.3832817662141602,-0.22450805555414657,0.15226850226215516
DER006.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.3850673139095306,-0.28244825099246246,-0.23274009137514995,0.10808086247748976
DER007.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.5578359961509705,-0.2823055144442667,-0.1914543338145177,0.1142390431713375
DER009.SG,Germany,Germany_Saxony_LBK_N.SG,7028.0,0.8805316686630249,-0.3558594070712741,-0.254566752979915,0.1201933355540541
DER009.AG,Germany,Germany_Saxony_LBK_N.AG,7028.0,0.6662784814834595,-0.3096750888624701,-0.1964225545858121,0.1017823047463569
DER010.AG,Germany,Germany_Saxony_LBK_N.AG,6966.0,0.4755067527294159,-0.3171288404077452,-0.2525566297461224,0.10331267385334861
DER011.AG,Germany,Germany_Saxony_LBK_N_son.DER022.AG,7100.0,0.3508040904998779,-0.23851619151182574,-0.28549116595710355,0.10449621523338228
DER012.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.4732683300971985,-0.336835287808067,-0.20586988743548185,0.1175540758329925
DER013.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.5988233685493469,-0.35300095867539855,-0.27204679318526565,0.08919928987971253
DER014.AG,Germany,Germany_Saxony_LBK_N_brother.DER015.AG,6854.0,0.3653570413589477,-0.3545677964251023,-0.19445049871888723,0.12813818685992928
DER015.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.4467657804489136,-0.3174049083708139,-0.23428800420688856,0.12665305205257116
DER017.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.1664775609970092,-0.3461266366686663,-0.235254738710152,0.09536625021275215
DER018.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.3547959327697754,-0.27316852978753736,-0.23626847910995943,0.08392383520886629
DER019.AG,Germany,Germany_Saxony_LBK_N_1d.rel.DER018.AG,7100.0,0.1939071267843246,-0.29241823479419604,-0.2367745762650385,0.10261707108032318
DER020.AG,Germany,Germany_Saxony_LBK_N.AG,6985.0,0.0878660678863525,-0.23457619870857765,-0.20029548576181178,0.15009207648429973
DER021.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.3647390604019165,-0.24463513043537005,-0.19331382312968715,0.08381980115944804
DER022.AG,Germany,Germany_Saxony_LBK_N.AG,7058.0,0.5166304111480713,-0.2614689470735343,-0.22476584409605288,0.0827550039615534
DER023.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.611291229724884,-0.29161832826923134,-0.21255691761526166,0.13101338495799053
DER024.AG,Germany,Germany_Saxony_LBK_N.AG,7047.0,0.4755570292472839,-0.2604287640041081,-0.21918958303121142,0.09140804745407258
DER026.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.3358666896820068,-0.30777561008126686,-0.22218007577114876,0.11371755068792391
DER028.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.602429986000061,-0.3208847336606333,-0.215814600745319,0.12208789888716377
DER029.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.3142359554767608,-0.34423319075727593,-0.2126394592071824,0.11302216369660999
DER030.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.2318402230739593,-0.3256646714481125,-0.23769265763795258,0.13266786450954182
DER031.AG,Germany,Germany_Saxony_LBK_N.AG,7047.0,0.1846663355827331,-0.3384054765591113,-0.2538163366472502,0.10565807119589854
DER032.AG,Germany,Germany_Saxony_LBK_N.AG,7172.0,0.544405460357666,-0.3226476915043949,-0.21546853641975833,0.11081019304304289
DER033.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.5932264924049377,-0.3015087906180492,-0.21474883648693452,0.11946672938920713
DER034.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.4730428755283355,-0.3115763831678646,-0.16850501248878794,0.10307668358894265
DER035.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.3307945728302002,-0.29513092496993476,-0.17259138112642616,0.12612989322871798
DER036.AG,Germany,Germany_Saxony_LBK_N.AG,7100.0,0.5844123363494873,-0.3496249064883146,-0.2585868591963319,0.14010416525518032
DER037.AG,Germany,Germany_Saxony_LBK_N.AG,7053.0,0.1214812844991684,-0.27802335630849934,-0.1875349213568197,0.12444397416254789
ajv28.SG,Sweden,Sweden_Gotland_Ajvide_PittedWare_BattleAxe.SG,4829.0,0.6451570391654968,-0.9114464061545866,2.421218367690536,0.8538967836823134
ajv36.SG,Sweden,Sweden_Gotland_Ajvide_PittedWare_BattleAxe.SG,4924.0,0.5071552395820618,-0.9472143572226166,2.47721958960084,0.8474150527703195
hem001.SG,Sweden,Sweden_Gotland_Hemmor_PittedWare_BattleAxe_minus.SG,4929.0,0.1416027247905731,-0.904482085439898,2.3999438854578132,0.858508700157007
hem004.SG,Sweden,Sweden_Gotland_Hemmor_PittedWare_BattleAxe_minus.SG,5145.0,0.5074253082275391,-0.9293816331694059,2.4497893522058916,0.8302006320071367
hem005.SG,Sweden,Sweden_Gotland_Hemmor_PittedWare_BattleAxe_minus.SG,5178.0,0.8792737722396851,-0.897062091738529,2.4198954890549924,0.9395251513085529
vbj001.SG,Sweden,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe_minus.SG,4675.0,0.943806767463684,-0.8308084361342697,2.2822557263089043,0.8648650123592705
vbj002.SG,Sweden,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe_minus.SG,4780.0,0.1061708182096481,-0.9193572441959228,2.4600348100394176,0.8394392774251621
vbj004.SG,Sweden,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe_minus.SG,4702.0,0.974264681339264,-0.8117221449689594,2.342081476531145,0.8411192513036949
vbj006_nonUDG.SG,Sweden,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe.SG,4898.0,0.9415991306304932,-0.8745555538168733,2.375898694024855,0.8872592469270995
vbj007.SG,Sweden,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe_minus.SG,4469.0,0.1169095560908317,-0.9481467769856099,2.465729408842296,0.840624418237724
vbj008.SG,Sweden,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe.SG,4663.0,0.5677328705787659,-0.9176162148773397,2.4393416488634934,0.8674972985413894
vbj012.SG,Sweden,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe.SG,4933.0,0.8187707662582397,-0.9279230385649624,2.4232807146593283,0.8446582358983677
vbj013.SG,Sweden,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe.SG,4778.0,0.9284030199050904,-0.8812210965814113,2.3521230780011058,0.8973757180759578
vbj014.SG,Sweden,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe_minus.SG,4802.0,0.0532678887248039,-0.9385687877209987,2.449848123303174,0.8405762733148052
vbj018.SG,Sweden,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe.SG,4868.0,0.7728272080421448,-0.9016253611083898,2.4065603072290953,0.8508800761493365
vbj017.SG,Sweden,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe.SG,4864.0,0.0646797716617584,-0.8797684152213162,2.38586496653627,0.8510496103147508
DA136.SG,Russia,Russia_Sarmatian.SG,2300.0,0.3169179856777191,-0.1009817445691511,0.690716189814141,-0.12516538847507291
MA2195.SG,Turkey,Turkey_Central_Kalehoyuk_Ottoman_A.SG,450.0,0.5651927590370178,1.4584339150340324,-0.5374192145388257,0.519848462416639
MA2196.SG,Turkey,Turkey_Central_Kalehoyuk_Ottoman_B.SG,450.0,0.2281484454870224,1.4579480026247913,-0.6050562747341183,0.5354712511625527
MA2197.SG,Turkey,Turkey_Central_Kalehoyuk_IA.SG,2133.0,0.1066558063030242,1.4476017865340844,-0.6150749268348165,0.5503299485140742
MA2198.SG,Turkey,Turkey_Central_Kalehoyuk_IA.SG,2133.0,0.4067775309085846,1.4528077454454167,-0.5793337705284675,0.5395904491429953
MA2200.SG,Turkey,Turkey_Central_Kalehoyuk_OldHittitePeriod.SG,3575.0,0.8752560019493103,1.430504476563349,-0.5967364432517891,0.5683012970864079
MA2203.SG,Turkey,Turkey_Central_Kalehoyuk_OldHittitePeriod.SG,3575.0,0.2783782482147217,1.4440182896061033,-0.5914117769346762,0.5619814605889519
MA2205.SG,Turkey,Turkey_Central_Kalehoyuk_AssyrianColonyPeriod.SG,3825.0,0.5459707379341125,1.4341060149624412,-0.5995693154504828,0.5545492815365897
MA2206.SG,Turkey,Turkey_Central_Kalehoyuk_AssyrianColonyPeriod.SG,3825.0,0.3494302034378052,1.4489909497788014,-0.5867144470628634,0.5376582743057646
MA2208.SG,Turkey,Turkey_Central_Kalehoyuk_AssyrianColonyPeriod.SG,3825.0,0.1025317683815956,1.4465185568870753,-0.5955745564863548,0.545657100547247
MA2210.SG,Turkey,Turkey_Central_Ovaoren_EBA_II.SG,4575.0,0.5849176049232483,1.4579872251843882,-0.6190332541109569,0.6060400767799095
MA2212.SG,Turkey,Turkey_Central_Ovaoren_EBA_II.SG,4575.0,0.596972644329071,1.4539398902560194,-0.5885531976561182,0.5945032593015961
MA2213.SG,Turkey,Turkey_Central_Ovaoren_EBA_II.SG,4575.0,0.6816748976707458,1.4229828108472253,-0.5263064944231592,0.5470935323091167
Falkenstein.AG,Germany,Germany_Mesolithic.AG,9161.0,0.1390301585197448,-0.37786485351218696,-0.2228546366900247,0.11118192181176928
Iboussieres25-1.AG,France,France_Mesolithic.AG,11675.0,0.0595946684479713,-0.9673677200600798,-0.8264087139977627,-0.009444859236910437
Iboussieres31-2.AG,France,France_Mesolithic.AG,11675.0,0.0607365854084491,-0.990522079847075,-0.7794953341290934,-0.026099621028940475
Rochedane.AG,France,France_Mesolithic.AG,13027.0,0.1264325678348541,-0.961653936930391,-0.8540567202442887,-0.025208883035547736
DA111.SG,Czechia,Czechia_IA_Hallstatt.SG,2752.0,0.562419056892395,-0.3893890206942032,0.03471869765609505,-0.11273378725611041
DA112.SG,Czechia,Czechia_IA_Hallstatt.SG,2507.0,0.3309210836887359,-0.36499451778984465,0.04458316864413982,-0.14132719243286104
DA119.SG,Slovakia,Slovakia_Poprad.SG,1600.0,0.5375223159790039,1.134011067133104,0.13286492358007274,-0.8163617841656224
DA134.SG,Russia,Russia_Sarmatian.SG,2300.0,0.3715232610702514,-0.09503479832309213,0.7336016985481354,-0.10095843578162063
DA139.SG,Russia,Russia_Sarmatian.SG,2300.0,0.5487638711929321,-0.14206945193280268,0.7326417671825692,-0.11500273045796135
DA141.SG,Russia,Russia_Sarmatian.SG,2300.0,0.3620683550834656,-0.1066798761028938,0.6699810139333404,-0.12165601156127949
DA142.SG,Russia,Russia_Medieval_Nomad.SG,1000.0,0.7010745406150818,-0.00170435434073409,0.698043016785611,-0.10248971000793113
DA143.SG,Russia,Russia_Sarmatian.SG,2300.0,0.4573422968387604,-0.02696733258313931,0.689836145065453,-0.11632767383171586
DA145.SG,Russia,Russia_Sarmatian.SG,2300.0,0.149601012468338,-0.1188961242075963,0.7364611340930568,-0.1141140655942304
DA146.SG,Russia,Russia_Alan.SG,1300.0,0.2225799709558487,-0.13067068631577364,0.746734737322041,-0.09883975291315922
DA160.SG,Russia,Russia_Alan.SG,1300.0,0.3884833455085754,-0.1067114500071166,0.7480986811706669,-0.09523932807346007
DA161.SG,Russia,Russia_Alan_o.SG,1300.0,0.1236321106553077,-0.03562926356904366,0.6930818469035682,-0.10864845195415777
DA162.SG,Russia,Russia_Alan.SG,1300.0,0.8706704378128052,-0.061460265002796347,0.7142523090992543,-0.16045005350554672
DA164.SG,Russia,Russia_Alan.SG,850.0,0.6702589392662048,-0.1242294643930681,0.685039138487796,-0.1171703128914333
DA171.SG,Lithuania,Lithuania_LateAntiquity.SG,1600.0,0.1275607049465179,-0.5426041271536612,0.26952472006811434,-0.5488247581228811
DA190.SG,Russia,Russia_SaltovoMayaki.SG,1263.0,0.0835644081234932,-0.10849530633599384,0.7122221718695385,-0.09577084374281966
DA191.SG,Hungary,Hungary_IA_Scythian.SG,2472.0,0.5372830629348755,1.5734290016627432,0.16288480060684504,-0.09064483959183224
DA194.SG,Hungary,Hungary_IA_Scythian.SG,2328.0,0.5237860679626465,1.7214595293263832,0.1005030814986682,-0.2181448061214172
DA195.SG,Hungary,Hungary_IA_Scythian_oAegean.SG,2572.0,0.576678454875946,1.6224442422300427,0.17074349973575134,-0.0934303511698994
DA197.SG,Hungary,Hungary_IA_Scythian.SG,2426.0,0.3756845891475677,1.6797583147513127,0.07844335684451054,-0.10720390303544367
DA198.SG,Hungary,Hungary_IA_Scythian_oAegean.SG,2441.0,0.4817986488342285,1.6457829967235793,0.03218426473322023,-0.07020217771244895
DA199.SG,Hungary,Hungary_Medieval.SG,703.0,0.3875644505023956,1.6782993639765944,0.08606891950830718,-0.09124785787392854
DA243.SG,Russia,Russia_Alan.SG,1050.0,0.9541375637054444,-0.03947825561029787,0.6250848017053883,-0.18277005807664853
CAM001.AG,Italy,Italy_Tuscany_Siena_Etruscan.AG,2597.0,0.7662887573242188,-0.06575766971054332,-0.7520914314215899,0.2429044877507591
CAM002.AG,Italy,Italy_Tuscany_Siena_Etruscan.AG,2589.0,0.6501553654670715,-0.12653845740031774,-0.6988607929589035,0.16545945039591808
CAM003.AG,Italy,Italy_Tuscany_Siena_Etruscan.AG,2594.0,0.506273627281189,-0.07210122315162162,-0.7427377832463172,0.2065959086532375
CSN001.AG,Italy,Italy_Tuscany_Grosseto_Etruscan.AG,2350.0,0.618381142616272,-0.004411100119655839,-0.7281838721010171,0.2012285624045435
CSN003.AG,Italy,Italy_Tuscany_Grosseto_Etruscan.AG,2231.0,0.3898377418518066,-0.06901510460460314,-0.724818817233475,0.17306929903068113
CSN004.AG,Italy,Italy_Tuscany_Grosseto_Etruscan.AG,2350.0,0.394154816865921,-0.10051640737230415,-0.7217437366219117,0.21378167478055357
CSN005.AG,Italy,Italy_Tuscany_Grosseto_Etruscan.AG,2350.0,0.0729092061519622,-0.10082937222186364,-0.729684002650019,0.18875728497615668
