sample_id	observed_fraction	country	original_group_id	date_mean_bp
CSN004.AG	0.394154816865921	Italy	Italy_Tuscany_Grosseto_Etruscan.AG	2350.0
CSN005.AG	0.07290920615196228	Italy	Italy_Tuscany_Grosseto_Etruscan.AG	2350.0
CSN006.AG	0.530823290348053	Italy	Italy_Tuscany_Grosseto_Etruscan.AG	2396.0
CSN008.AG	0.19213341176509857	Italy	Italy_Tuscany_Grosseto_Etruscan.AG	2350.0
CSN009.AG	0.22239992022514343	Italy	Italy_Tuscany_Grosseto_Etruscan.AG	2300.0
CSN010.AG.SG	0.166376993060112	Italy	Italy_Tuscany_Etruscan.AG.SG	2263.0
CSN013.AG	0.5640362501144409	Italy	Italy_Tuscany_Grosseto_Etruscan.AG	2350.0
ETR003.AG	0.2245458960533142	Italy	Italy_Tuscany_Siena_EarlyMedieval.AG	877.0
ETR005.AG	0.12142693996429443	Italy	Italy_Tuscany_Siena_Etruscan.AG	2737.0
ETR007.AG	0.46256932616233826	Italy	Italy_Tuscany_Siena_EarlyMedieval.AG	1088.0
ETR010.AG	0.5650556683540344	Italy	Italy_Tuscany_Siena_EarlyMedieval.AG	1000.0
ETR013.AG	0.5497452020645142	Italy	Italy_Tuscany_Siena_EarlyMedieval.AG	982.0
ETR014.AG	0.30012497305870056	Italy	Italy_Tuscany_Siena_EarlyMedieval.AG	944.0
MAG001.AG	0.4701329171657562	Italy	Italy_Tuscany_Grosseto_Etruscan.AG	2617.0
MAS001.AG	0.358416348695755	Italy	Italy_Tuscany_Grosseto_Etruscan_oLevant.AG	2136.0
MAS002.AG	0.30152562260627747	Italy	Italy_Tuscany_Grosseto_Imperial.AG	1638.0
MAS004.AG	0.09854559600353241	Italy	Italy_Tuscany_Grosseto_Etruscan.AG	2675.0
POP001.AG	0.6886123418807983	Italy	Italy_Tuscany_Grosseto_EarlyMedieval.AG	1089.0
PRZ001.AG	0.5958217978477478	Italy	Italy_Tuscany_Siena_Etruscan.AG	2610.0
PRZ002.AG	0.618727445602417	Italy	Italy_Tuscany_Siena_Etruscan.AG	2579.0
TAQ001.AG	0.6833926439285278	Italy	Italy_Lazio_Viterbo_Etruscan_sister.TAQ024.TAQ017.AG	2175.0
TAQ002.AG	0.7032431960105896	Italy	Italy_Lazio_Viterbo_Etruscan.AG	1960.0
TAQ003.AG	0.6065986156463623	Italy	Italy_Lazio_Viterbo_EarlyMedieval.AG	1109.0
TAQ004.AG	0.6565843224525452	Italy	Italy_Lazio_Viterbo_Etruscan.AG	2151.0
TAQ005.AG	0.6960453987121582	Italy	Italy_Lazio_Viterbo_Etruscan_father.TAQ018.TAQ015.AG	2143.0
TAQ006.AG	0.270803302526474	Italy	Italy_Lazio_Viterbo_Etruscan.AG	2151.0
TAQ007.AG	0.6007211804389954	Italy	Italy_Lazio_Viterbo_Etruscan.AG	2240.0
TAQ008.AG	0.4187985062599182	Italy	Italy_Lazio_Viterbo_Etruscan.AG	2151.0
TAQ009.AG	0.7271229028701782	Italy	Italy_Lazio_Viterbo_EarlyMedieval.AG	972.0
TAQ010.AG	0.5317575931549072	Italy	Italy_Lazio_Viterbo_Etruscan.AG	2151.0
TAQ011.AG	0.6508511900901794	Italy	Italy_Lazio_Viterbo_EarlyMedieval.AG	991.0
TAQ012.AG	0.5405101180076599	Italy	Italy_Lazio_Viterbo_Etruscan.AG	2151.0
TAQ013.AG	0.3863552212715149	Italy	Italy_Lazio_Viterbo_Etruscan.AG	2151.0
TAQ015.AG	0.7199202179908752	Italy	Italy_Lazio_Viterbo_Etruscan.AG	2096.0
TAQ016.AG	0.7016835808753967	Italy	Italy_Lazio_Viterbo_Etruscan.AG	2151.0
TAQ017.AG	0.6748428344726562	Italy	Italy_Lazio_Viterbo_Etruscan_brother.TAQ024.TAQ001.AG	2175.0
TAQ018.AG	0.7068076133728027	Italy	Italy_Lazio_Viterbo_Etruscan_son.TAQ005.brother.TAQ015.AG	2143.0
TAQ019.AG	0.7471267580986023	Italy	Italy_Lazio_Viterbo_Etruscan.AG	2173.0
TAQ020.AG	0.08687986433506012	Italy	Italy_Lazio_Viterbo_Imperial.AG	1754.0
TAQ021.AG	0.27744314074516296	Italy	Italy_Lazio_Viterbo_Imperial.AG	1564.0
TAQ022.AG	0.5158640146255493	Italy	Italy_Lazio_Viterbo_EarlyMedieval.AG	859.0
TAQ023.AG	0.6543734669685364	Italy	Italy_Lazio_Viterbo_Etruscan.AG	2265.0
TAQ024.AG	0.710612952709198	Italy	Italy_Lazio_Viterbo_Etruscan.AG	2167.0
VEN001.AG	0.5148964524269104	Italy	Italy_Basilicata_Venosa.AG	1225.0
VEN005.AG	0.18514971435070038	Italy	Italy_Basilicata_Venosa.AG	1250.0
VEN006.AG	0.3921864628791809	Italy	Italy_Basilicata_Venosa.AG	1250.0
VEN008.AG	0.06975270807743073	Italy	Italy_Basilicata_Venosa.AG	1250.0
VEN009.AG	0.08428621292114258	Italy	Italy_Basilicata_Venosa.AG	1250.0
VEN010.AG	0.08982549607753754	Italy	Italy_Basilicata_Venosa.AG	1250.0
VEN012.AG	0.16125863790512085	Italy	Italy_Basilicata_Venosa.AG	1250.0
VEN013.AG	0.46844032406806946	Italy	Italy_Basilicata_Venosa.AG	1250.0
VEN015.AG	0.7307473421096802	Italy	Italy_Basilicata_Venosa.AG	1250.0
VEN016.AG	0.35224851965904236	Italy	Italy_Basilicata_Venosa.AG	1250.0
VEN018.AG	0.05317137762904167	Italy	Italy_Basilicata_Venosa.AG	1250.0
VET001.AG	0.15134146809577942	Italy	Italy_Tuscany_Grosseto_Etruscan.AG	2500.0
VET002.AG	0.5306829810142517	Italy	Italy_Tuscany_Grosseto_Etruscan.AG	2614.0
VET003_4.AG	0.7889227271080017	Italy	Italy_Tuscany_Grosseto_Etruscan.AG	2705.0
VET005.AG	0.5669980645179749	Italy	Italy_Tuscany_Grosseto_Etruscan_oSteppe.AG	2226.0
VET006_9.AG	0.6116148233413696	Italy	Italy_Tuscany_Grosseto_Etruscan_oEastMed.AG	2225.0
VET007.AG	0.6409680843353271	Italy	Italy_Tuscany_Grosseto_Etruscan.AG	2721.0
VET008.AG	0.6441359519958496	Italy	Italy_Tuscany_Grosseto_Etruscan_oEastMed.AG	2229.0
VET010.AG	0.3417271375656128	Italy	Italy_Tuscany_Grosseto_Etruscan.AG	2603.0
VEU001.AG	0.20354042947292328	Italy	Italy_Tuscany_Grosseto_Etruscan.AG	2615.0
VOL001.AG	0.7562742829322815	Italy	Italy_Tuscany_Pisa_Etruscan.AG	2072.0
KFH2_KFH002.A0101.AG	0.11106857657432556	Israel	Israel_Middle_Late_PPNB.AG	9591.0
ZBC_IPB001.B-C0101_Luk2-Pinarbasi.AG	0.7569952607154846	Turkey	Turkey_Central_Pinarbasi_Epipaleolithic.AG	15411.0
ZHAG_BON004.A0101_Luk10.AG	0.6923032999038696	Turkey	Turkey_Central_Boncuklu_PPN.AG	9900.0
ZHAJ_BON034.A0101_Luk9.AG	0.45633500814437866	Turkey	Turkey_Central_Boncuklu_PPN.AG	9900.0
ZHJ_BON024.A0101_Luk84.AG	0.4966411590576172	Turkey	Turkey_Central_Boncuklu_PPN.AG	10190.0
ZKO_BON001.A0101_Luk7.AG	0.5407655835151672	Turkey	Turkey_Central_Boncuklu_PPN.AG	9900.0
ZMOJ_BON014.A0101_Luk21.AG	0.4926225543022156	Turkey	Turkey_Central_Boncuklu_PPN.AG	9900.0
ASH008.AG	0.3349275290966034	Israel	Israel_Ashkelon_IA2.AG	3095.0
ASH029.AG	0.09422771632671356	Israel	Israel_Ashkelon_LBA.AG	3513.0
ASH033.AG	0.0839528888463974	Israel	Israel_Ashkelon_LBA.AG	3639.0
ASH034.AG	0.25512221455574036	Israel	Israel_Ashkelon_LBA.AG	3550.0
ASH066.AG	0.13435056805610657	Israel	Israel_Ashkelon_IA1.AG	3184.0
ASH067.AG	0.12803514301776886	Israel	Israel_Ashkelon_IA1.AG	3206.0
ASH068.AG	0.18801991641521454	Israel	Israel_Ashkelon_IA1_o.AG	3167.0
ASH087.AG	0.15360502898693085	Israel	Israel_Ashkelon_IA2.AG	3100.0
ASH135.AG	0.06919878721237183	Israel	Israel_Ashkelon_IA2.AG	3100.0
ASH2-3.AG	0.05972199887037277	Israel	Israel_Ashkelon_IA1.AG	3213.0
N18.SG	0.8795381784439087	Poland	Poland_TRB.SG	5459.0
N19.SG	0.8787239193916321	Poland	Poland_TRB_o.SG	5490.0
N20.SG	0.6546062231063843	Poland	Poland_TRB.SG	5467.0
N22.SG	0.8559577465057373	Poland	Poland_BKG_o2.SG	6263.0
N25.SG	0.9184744954109192	Poland	Poland_BKG.SG	6250.0
N26.SG	0.9109774231910706	Poland	Poland_BKG.SG	6177.0
N27.SG	0.8779947757720947	Poland	Poland_BKG.SG	6250.0
N28.SG	0.864393949508667	Poland	Poland_BKG.SG	6074.0
N31.SG	0.8572447896003723	Poland	Poland_BKG.SG	6130.0
N36.SG	0.8668440580368042	Poland	Poland_BKG.SG	6250.0
N38.SG	0.8896759152412415	Poland	Poland_GlobularAmphora.SG	4959.0
N42.SG	0.5508319735527039	Poland	Poland_BKG_o1.SG	6049.0
N44.SG	0.8660703301429749	Poland	Poland_CordedWare_3.SG	4400.0
N45.SG	0.8967821002006531	Poland	Poland_CordedWare_3.SG	4375.0
N47.SG	0.9107698202133179	Poland	Poland_CordedWare_1.SG	4375.0
N49.SG	0.8805178999900818	Poland	Poland_CordedWare_1.SG	4375.0
ATT27.SG	0.1467113494873047	France	France_Oise_IA.SG	2220.0
ATT3.SG	0.24317586421966553	France	France_Oise_IA.SG	2220.0
ATT52-2.SG	0.1704913079738617	France	France_Oise_IA.SG	2220.0
BES1096B.SG	0.09784406423568726	France	France_Aude_IA.SG	2413.0
BES1154.SG	0.09181411564350128	France	France_Aude_IA.SG	2443.0
BES1249.SG	0.07082650065422058	France	France_Aude_IA.SG	2000.0
BFT228.SG	0.11200368404388428	France	France_Aisne_IA.SG	2275.0
BLH447.SG	0.09860723465681076	France	France_Aisne_IA.SG	2275.0
BPV1445.SG	0.15389375388622284	France	France_Aube_BA.SG	5575.0
BPV1455.SG	0.11056006699800491	France	France_Aube_BA.SG	5575.0
BUCH48-1.SG	0.21098074316978455	France	France_Aube_IA.SG	2313.0
BUCH48-2.SG	0.10861685872077942	France	France_Aube_IA.SG	2313.0
BUCH82.SG	0.08851731568574905	France	France_Aube_IA.SG	2425.0
CHF106.SG	0.1455613225698471	France	France_Marne_IA.SG	2388.0
CLR23.SG	0.21382012963294983	France	France_Aude_IA.SG	2300.0
CLR24.SG	0.2419293224811554	France	France_Aude_IA.SG	2300.0
CLR31.SG	0.2786475121974945	France	France_Aude_IA.SG	2300.0
CLR35.SG	0.34000128507614136	France	France_Aude_IA.SG	2300.0
CLR44.SG	0.2491847276687622	France	France_Aude_IA.SG	2300.0
COL239.SG	0.1911901980638504	France	France_HautRhin_IA.SG	2515.0
COL330.SG	0.13585014641284943	France	France_HautRhin_IA.SG	2625.0
CROI1-4.SG	0.07718166708946228	France	France_HautRhin_IA.SG	2663.0
CROI11.SG	0.11373846232891083	France	France_HautRhin_IA.SG	2625.0
ERS83-2.SG	0.198741614818573	France	France_BasRhin_IA.SG	2200.0
GDF1231.SG	0.5162224769592285	France	France_Aube_IA.SG	2350.0
GDF1264.SG	0.4408031404018402	France	France_Aube_IA.SG	2350.0
GDF1341.SG	0.22413307428359985	France	France_Aube_IA.SG	2350.0
GDF1348.SG	0.3447822630405426	France	France_Aube_IA.SG	2350.0
GDF1349-A.SG	0.6818224787712097	France	France_Aube_IA.SG	2350.0
GLN141.SG	0.1413683444261551	France	France_Yonne_IA.SG	2150.0
GLN29-A.SG	0.08692365884780884	France	France_Yonne_IA.SG	2150.0
GLN32.SG	0.06260274350643158	France	France_Yonne_IA.SG	2150.0
ISL6950.SG	0.6095426678657532	France	France_BasRhin_IA.SG	2140.0
PAL170.SG	0.11508394777774811	France	France_PasDeCalais_IA.SG	2500.0
PECH3.SG	0.24435102939605713	France	France_Aude_IA.SG	3250.0
PECH9.SG	0.14597493410110474	France	France_Aude_IA.SG	2400.0
PEY73.SG	0.11307666450738907	France	France_Herault_IA.SG	2125.0
PT7.SG	0.15364477038383484	France	France_Gard_IA.SG	2363.0
SCPG2.SG	0.10360880196094513	France	France_HautRhin_IA.SG	2176.0
UN129.SG	0.13992714881896973	France	France_Manche_IA.SG	2050.0
UN85.SG	0.16356194019317627	France	France_Manche_IA.SG	2050.0
VAS75.SG	0.16401530802249908	France	France_Aisne_IA.SG	2350.0
VAS79-2.SG	0.1666722148656845	France	France_Aisne_IA.SG	2350.0
WET429.SG	0.1277504712343216	France	France_HautRhin_IA.SG	2176.0
TOR.6.WGC.SG	0.19884705543518066	Spain	Spain_EN.WGC.SG	6900.0
TOR.7.WGC.SG	0.05629543215036392	Spain	Spain_EN_1d.or.2d.rel.TOR.6.WGC.SG	6900.0
TOR.8.WGC.SG	0.10210598260164261	Spain	Spain_EN.WGC.SG	6900.0
Aes10.AG	0.3092603385448456	Switzerland	Switzerland_LN.AG	4833.0
Aes11.AG	0.45613712072372437	Switzerland	Switzerland_LN_daughter.Aes17.AG	4885.0
Aes12.AG	0.3875774145126343	Switzerland	Switzerland_LN_father.or.son.Aes24.1d.rel.Aes19.1d.rel.Aes3.AG	4864.0
Aes13.AG	0.45470160245895386	Switzerland	Switzerland_LN.AG	4902.0
Aes14.AG	0.40000876784324646	Switzerland	Switzerland_LN.AG	4897.0
Aes15.AG	0.2953115701675415	Switzerland	Switzerland_LN_1d.rel.Aes14.AG	4899.0
Aes16.AG	0.14785732328891754	Switzerland	Switzerland_LN.AG	4942.0
Aes17.AG	0.4715830385684967	Switzerland	Switzerland_LN.AG	4878.0
Aes18.AG	0.521123468875885	Switzerland	Switzerland_LN.AG	4838.0
Aes19.AG	0.4678255617618561	Switzerland	Switzerland_LN_1d.rel.Aes12.1d.rel.Aes3.AG	4825.0
Aes1.AG	0.39659354090690613	Switzerland	Switzerland_LN.AG	4939.0
Aes20.AG	0.4532742202281952	Switzerland	Switzerland_LN.AG	4842.0
Aes21.AG	0.455579936504364	Switzerland	Switzerland_LN.AG	4825.0
Aes22.AG	0.3913121819496155	Switzerland	Switzerland_LN.AG	4740.0
Aes23.AG	0.5001398921012878	Switzerland	Switzerland_LN.AG	4722.0
Aes24.AG	0.4744386374950409	Switzerland	Switzerland_LN.AG	4839.0
Aes25.AG	0.5469269156455994	Switzerland	Switzerland_LN_oSteppe.AG	4635.0
Aes2.AG	0.2864032983779907	Switzerland	Switzerland_LN.AG	4885.0
Aes3.AG	0.4762139618396759	Switzerland	Switzerland_LN.AG	4919.0
Aes4.AG	0.4377618134021759	Switzerland	Switzerland_LN.AG	4970.0
Aes5.AG	0.39769247174263	Switzerland	Switzerland_LN.AG	4906.0
Aes8.AG	0.4087483286857605	Switzerland	Switzerland_LN.AG	4851.0
Aes9.AG	0.3155432939529419	Switzerland	Switzerland_LN.AG	4848.0
MX150.AG	0.16114185750484467	Switzerland	Switzerland_LN.AG	5164.0
MX182.AG	0.30073082447052	Switzerland	Switzerland_LN.AG	5158.0
MX183.AG	0.4049089550971985	Switzerland	Switzerland_LN_brother.MX211.AG	5160.0
MX184.AG	0.352622389793396	Switzerland	Switzerland_LN.AG	4950.0
MX187.AG	0.3862497806549072	Switzerland	Switzerland_LN_father.or.son.MX212.MX150.AG	5055.0
MX188.AG	0.5560582280158997	Switzerland	Switzerland_EBA_2.AG	4399.0
MX189.AG	0.43642687797546387	Switzerland	Switzerland_EBA_2.AG	4058.0
MX190.AG	0.4309151768684387	Switzerland	Switzerland_EBA_2_brother.MX188.AG	4530.0
MX191.AG	0.5222207903862	Switzerland	Switzerland_EBA_2.AG	4523.0
MX192.AG	0.42708632349967957	Switzerland	Switzerland_EBA_2_1d.rel.MX195.MX197.AG	4470.0
MX193.AG	0.45103010535240173	Switzerland	Switzerland_EBA_1.AG	4087.0
MX195.AG	0.4487925171852112	Switzerland	Switzerland_EBA_2_1d.rel.MX192.MX197.AG	4225.0
MX196.AG	0.49220407009124756	Switzerland	Switzerland_EBA_2.AG	4495.0
MX197.AG	0.4764629304409027	Switzerland	Switzerland_EBA_2.AG	4351.0
MX198.AG	0.47538429498672485	Switzerland	Switzerland_EBA_2.AG	4509.0
MX199.AG	0.5184406042098999	Switzerland	Switzerland_EBA_2.AG	4235.0
MX203.AG	0.12333689630031586	Switzerland	Switzerland_LN.AG	4950.0
MX204.AG	0.28673824667930603	Switzerland	Switzerland_LN.AG	4950.0
MX209.AG	0.28614458441734314	Switzerland	Switzerland_LN.AG	4950.0
MX210.AG	0.5521158576011658	Switzerland	Switzerland_LN.AG	4950.0
MX211.AG	0.428465873003006	Switzerland	Switzerland_LN.AG	4992.0
MX212.AG	0.2933448255062103	Switzerland	Switzerland_LN.AG	5165.0
MX213.AG	0.3489452302455902	Switzerland	Switzerland_LN.AG	5125.0
MX251.AG	0.09221719205379486	Germany	Germany_SouthernGermany_Singen_EBA_o.AG	4039.0
MX252.AG	0.3561592698097229	Germany	Germany_SouthernGermany_Singen_EBA.AG	3808.0
MX254.AG	0.5290244221687317	Germany	Germany_SouthernGermany_Singen_EBA.AG	3900.0
MX257.AG	0.34640511870384216	Germany	Germany_SouthernGermany_Singen_EBA.AG	3742.0
MX258.AG	0.1633121520280838	Germany	Germany_SouthernGermany_Singen_EBA.AG	3917.0
MX259.AG	0.2463015466928482	Germany	Germany_SouthernGermany_Anselfingen_EBA.AG	4246.0
MX265.AG	0.38180699944496155	Germany	Germany_SouthernGermany_Singen_IA.AG	2569.0
MX270.AG	0.25572723150253296	Germany	Germany_SouthernGermany_Singen_EBA.AG	3900.0
MX275.AG	0.35408467054367065	Germany	Germany_SouthernGermany_Singen_EBA_brother.MX270.father.MX286.AG	4002.0
MX277.AG	0.33621057868003845	Germany	Germany_SouthernGermany_Singen_EBA.AG	3791.0
MX279.AG	0.28901153802871704	Germany	Germany_SouthernGermany_Singen_EBA.AG	3758.0
MX280.AG	0.49704423546791077	Germany	Germany_SouthernGermany_Singen_EBA.AG	3931.0
MX283.AG	0.5499722957611084	Germany	Germany_SouthernGermany_Singen_EBA_brother.MX254.son.MX286_contam.AG	3946.0
MX283_d.AG	0.05558092147111893	Germany	Germany_SouthernGermany_Singen_EBA_brother.MX254.son.MX286.AG	3946.0
MX286.AG	0.440207839012146	Germany	Germany_SouthernGermany_Singen_EBA_son.MX275.father.MX254.MX283_contam.AG	3913.0
MX288.AG	0.5222264528274536	Germany	Germany_SouthernGermany_Singen_EBA.AG	4051.0
MX299.AG	0.06095394119620323	Switzerland	Switzerland_LN_contam_o.AG	4757.0
RA42.AG	0.13181369006633759	Switzerland	Switzerland_LN.AG	5165.0
RA44.AG	0.16595526039600372	Switzerland	Switzerland_LN.AG	4828.0
RA45.AG	0.16679629683494568	Switzerland	Switzerland_LN.AG	4975.0
RA54.AG	0.10753333568572998	Switzerland	Switzerland_EBA_1.AG	4498.0
RA57.AG	0.3330702781677246	Switzerland	Switzerland_LN.AG	4806.0
RA58.AG	0.2844560444355011	Switzerland	Switzerland_LN.AG	4865.0
RA59.Furtwangler.AG	0.2359042465686798	Switzerland	Switzerland_LN.AG	4830.0
RA61.AG	0.4435468316078186	Switzerland	Switzerland_LN.AG	4804.0
RA62.AG	0.45996513962745667	Switzerland	Switzerland_LN.AG	4853.0
RA63.AG	0.37248432636260986	Switzerland	Switzerland_EBA_2_father.or.son.RA64.AG	3970.0
RA64.AG	0.41044172644615173	Switzerland	Switzerland_EBA_2.AG	4099.0
TU876_SX10.AG	0.3426281809806824	Switzerland	Switzerland_EBA_1.AG	4550.0
TU877_SX11.AG	0.6139278411865234	Switzerland	Switzerland_LN.AG	6355.0
TU904_SX17.AG	0.16538673639297485	Switzerland	Switzerland_EBA_1.AG	4344.0
TU905_SX18.AG	0.515495777130127	Switzerland	Switzerland_EBA_2.AG	2032.0
TU907_SX20.AG	0.5400307774543762	Switzerland	Switzerland_EBA_2.AG	3576.0
TU908_SX21.AG	0.4936695694923401	Switzerland	Switzerland_EBA_1.AG	4327.0
TU910_SX22.AG	0.46280452609062195	Switzerland	Switzerland_EBA_1.AG	4949.0
TU911_SX23.AG	0.45550209283828735	Switzerland	Switzerland_EBA_2.AG	3762.0
TU914_SX26.AG	0.4081368148326874	Switzerland	Switzerland_EBA_1.AG	4322.0
TU915_SX29.AG	0.2931015193462372	France	France_Alsace_Lingolsheim_MN.AG	6600.0
TU916_SX30.AG	0.3772661089897156	France	France_Alsace_Lingolsheim_MN.AG	6662.0
TU918_SX32.AG	0.3180826008319855	France	France_Alsace_Lingolsheim_EBA.AG	4289.0
TU919_SX33.AG	0.48114171624183655	France	France_Alsace_Lingolsheim_MN_o.AG	6625.0
TU874_SX8.AG	0.18766631186008453	Switzerland	Switzerland_EBA_1_1d.rel.TU876(SX10).AG	4573.0
TU875_SX9.AG	0.43193623423576355	Switzerland	Switzerland_LN.AG	6338.0
VERT015.SG	0.843594491481781	Ukraine	Ukraine_Eneolithic_Trypillia.SG	5589.0
VERT030.SG	0.7520869374275208	Ukraine	Ukraine_Eneolithic_Trypillia.SG	5600.0
VERT035.SG	0.5953124761581421	Ukraine	Ukraine_Eneolithic_Trypillia.SG	5671.0
VERT100B.SG	0.8303781151771545	Ukraine	Ukraine_Eneolithic_Trypillia.SG	5646.0
VERT103B.SG	0.5218144655227661	Ukraine	Ukraine_Eneolithic_Trypillia.SG	5600.0
VERT104B.SG	0.8972882032394409	Ukraine	Ukraine_Eneolithic_Trypillia.SG	5642.0
VERT105B.SG	0.5646160840988159	Ukraine	Ukraine_Eneolithic_Trypillia.SG	5600.0
VERT106C.SG	0.2207365185022354	Ukraine	Ukraine_Eneolithic_Trypillia.SG	5669.0
VERT111.SG	0.38089945912361145	Ukraine	Ukraine_Eneolithic_Trypillia.SG	5600.0
VERT113B.SG	0.6848111152648926	Ukraine	Ukraine_MBA_CordedWare.SG	3823.0
VERT114.SG	0.2265588492155075	Ukraine	Ukraine_LBA_EIA.SG	2843.0
VERT115.SG	0.2654027044773102	Ukraine	Ukraine_Eneolithic_Trypillia.SG	5600.0
VERT117.SG	0.36120301485061646	Ukraine	Ukraine_Eneolithic_Trypillia.SG	5600.0
VERT118.SG	0.44234490394592285	Ukraine	Ukraine_Eneolithic_Trypillia.SG	5600.0
Hum1.SG	0.3184070289134979	Norway	Norway_Mesolithic.SG	9364.0
Hum2.SG	0.9170130491256714	Norway	Norway_Mesolithic.SG	9364.0
SBj.SG	0.25369399785995483	Sweden	Sweden_Mesolithic.SG	8771.0
SF11.SG	0.09462187439203262	Sweden	Sweden_Mesolithic_o.SG	8892.0
SF12.SG	0.9754657745361328	Sweden	Sweden_Mesolithic.SG	8895.0
SF9.SG	0.6315975785255432	Sweden	Sweden_Mesolithic.SG	9144.0
Steigen.SG	0.6345480680465698	Norway	Norway_N_oMesolithic.SG	5857.0
ILK001.AG	0.7504786849021912	Ukraine	Ukraine_EBA_GlobularAmphorae.AG	4773.0
ILK002.AG	0.7708142399787903	Ukraine	Ukraine_EBA_GlobularAmphorae.AG	4734.0
ILK003.AG	0.728367805480957	Ukraine	Ukraine_EBA_GlobularAmphorae.AG	4781.0
COV20126.SG	0.13844865560531616	Spain	Spain_BA.SG	3632.0
LD1174.SG	0.888396143913269	Spain	Spain_C.SG	4466.0
LD270.SG	0.8489991426467896	Portugal	Portugal_MN.SG	4380.0
LU339.SG	0.9708161950111389	Portugal	Portugal_MN.SG	4849.0
Canes.SG	0.6527530550956726	Spain	Spain_Mesolithic.SG	7089.0
Chan.SG	0.8540931940078735	Spain	Spain_Mesolithic.SG	9109.0
M95.SG	0.5639948844909668	Romania	Romania_IronGates_Mesolithic.SG	8814.0
M96.SG	0.8334429860115051	Romania	Romania_IronGates_Mesolithic.SG	8825.0
QED-12.SG	0.30302923917770386	Lebanon	Lebanon_Roman.SG	1525.0
QED-2.SG	0.7385348081588745	Lebanon	Lebanon_Roman.SG	1610.0
QED-4.SG	0.5903595685958862	Lebanon	Lebanon_Roman.SG	1406.0
QED-7.SG	0.7820104360580444	Lebanon	Lebanon_Roman.SG	1627.0
SI-38.SG	0.41979849338531494	Lebanon	Lebanon_Medieval.SG	800.0
SI-39.SG	0.4626098871231079	Lebanon	Lebanon_Medieval_o2.SG	702.0
SI-40.SG	0.33237606287002563	Lebanon	Lebanon_Medieval_o5.SG	800.0
SI-42.SG	0.4819576144218445	Lebanon	Lebanon_Medieval.SG	725.0
SI-44.SG	0.3789522051811218	Lebanon	Lebanon_Medieval_o3.SG	800.0
SI-45.SG	0.9587984681129456	Lebanon	Lebanon_Medieval.SG	698.0
SI-47.SG	0.3439793288707733	Lebanon	Lebanon_Medieval_o2.SG	800.0
SFI-11.SG	0.1056550070643425	Lebanon	Lebanon_ERoman.SG	1984.0
SFI-12.SG	0.08649543672800064	Lebanon	Lebanon_Hellenistic.SG	2123.0
SFI-15.SG	0.7642393112182617	Lebanon	Lebanon_ERoman.SG	2027.0
SFI-20.SG	0.5723792314529419	Lebanon	Lebanon_Hellenistic.SG	2043.0
SFI-24.SG	0.9272051453590393	Lebanon	Lebanon_ERoman.SG	1946.0
SFI-33.SG	0.9221022129058838	Lebanon	Lebanon_ERoman.SG	1804.0
SFI-34.SG	0.8015876412391663	Lebanon	Lebanon_IA3.SG	2385.0
SFI-35.SG	0.285764217376709	Lebanon	Lebanon_IA3.SG	2385.0
SFI-36.SG	0.5193367600440979	Lebanon	Lebanon_IA3.SG	2385.0
SFI-39.SG	0.49482932686805725	Lebanon	Lebanon_IA3.SG	2385.0
SFI-42.SG	0.3856358230113983	Lebanon	Lebanon_IA3.SG	2415.0
SFI-43.SG	0.3831419348716736	Lebanon	Lebanon_IA3_o1_1d.rel.SFI44.SG	2487.0
SFI-44.SG	0.7851579785346985	Lebanon	Lebanon_IA3_o2.SG	2385.0
SFI-45.SG	0.42411476373672485	Lebanon	Lebanon_IA3.SG	2385.0
SFI-47.SG	0.6343063712120056	Lebanon	Lebanon_IA3.SG	2385.0
SFI-50.SG	0.616937518119812	Lebanon	Lebanon_IA3.SG	2385.0
SFI-55.SG	0.35486486554145813	Lebanon	Lebanon_IA2.SG	2720.0
SFI-56.SG	0.5087472796440125	Lebanon	Lebanon_IA2.SG	2720.0
SFI-5.SG	0.11442620307207108	Lebanon	Lebanon_Hellenistic.SG	2159.0
ERS1790729.SG	0.2224915772676468	Lebanon	Lebanon_MBA.SG	3750.0
ERS1790730.SG	0.6452340483665466	Lebanon	Lebanon_MBA.SG	3650.0
ERS1790731.SG	0.6808581948280334	Lebanon	Lebanon_MBA.SG	3750.0
ERS1790732.SG	0.690059244632721	Lebanon	Lebanon_MBA.SG	3650.0
KH150189_KH150632_KH150636.SG	0.9598973989486694	Germany	Germany_Wartberg_LN.SG	5163.0
KH150190.SG	0.4756697714328766	Germany	Germany_Wartberg_LN.SG	5100.0
KH150193_KH150286.SG	0.5265394449234009	Germany	Germany_Wartberg_LN.SG	5100.0
KH150195_KH150196_KH150616.SG	0.6731534600257874	Germany	Germany_Wartberg_LN.SG	5164.0
KH150197.SG	0.25481322407722473	Germany	Germany_Wartberg_LN_1d.rel.KH150639.KH150198.SG	5100.0
KH150198.SG	0.2041243612766266	Germany	Germany_Wartberg_LN_1d.rel.KH150639.KH150197.SG	5100.0
KH150200.SG	0.4779779314994812	Germany	Germany_Wartberg_LN.SG	5100.0
KH150204_KH150634.SG	0.9955474734306335	Germany	Germany_Wartberg_LN.SG	5164.0
KH150208_KH150210.SG	0.4195827543735504	Germany	Germany_Wartberg_LN.SG	5100.0
KH150287.SG	0.26163390278816223	Germany	Germany_Wartberg_LN.SG	5164.0
